,label
80337,neutral
246955,neutral
390776,neutral
296416,neutral
316788,neutral
302882,neutral
226794,neutral
367631,neutral
197465,neutral
458962,neutral
379722,neutral
315991,neutral
160841,neutral
426361,neutral
269328,neutral
37870,neutral
416474,neutral
487705,neutral
11061,neutral
212349,neutral
146476,neutral
324115,neutral
227772,neutral
246615,neutral
410365,neutral
298194,neutral
406702,neutral
225783,neutral
327418,neutral
259822,neutral
143075,neutral
392712,neutral
476837,neutral
19770,neutral
387235,neutral
101994,neutral
277742,neutral
69454,neutral
66730,neutral
285891,neutral
484169,neutral
424837,neutral
468009,neutral
423308,neutral
174010,neutral
191941,neutral
258212,neutral
121532,neutral
192004,neutral
167840,neutral
449332,neutral
185593,neutral
342764,neutral
61020,neutral
100296,neutral
137334,neutral
162910,neutral
402362,neutral
189420,neutral
57067,neutral
435735,neutral
382874,neutral
42895,neutral
369904,neutral
359447,neutral
52602,neutral
276514,neutral
332909,neutral
181085,neutral
258930,neutral
485628,neutral
67102,neutral
40556,neutral
18188,neutral
398185,neutral
320182,neutral
295902,neutral
215632,neutral
382755,neutral
85140,neutral
177205,neutral
394888,neutral
58820,neutral
435965,neutral
257537,neutral
194004,neutral
183987,neutral
306104,neutral
224396,neutral
68633,neutral
120171,neutral
340274,neutral
134181,neutral
228962,neutral
62650,neutral
250876,neutral
238152,neutral
105265,neutral
222446,neutral
470117,neutral
293358,neutral
381694,neutral
186517,neutral
430453,neutral
11850,neutral
225459,neutral
56866,neutral
130615,neutral
190981,neutral
308102,neutral
409281,neutral
354089,neutral
183178,neutral
449390,neutral
397259,neutral
260355,neutral
432322,neutral
294026,neutral
361200,neutral
47712,neutral
338200,neutral
142032,neutral
13763,neutral
150064,neutral
31677,neutral
331921,neutral
483534,neutral
309795,neutral
178621,neutral
51420,neutral
350831,neutral
151890,neutral
427244,neutral
341785,neutral
317615,neutral
142943,neutral
343990,neutral
467508,neutral
169052,neutral
277978,neutral
357348,neutral
221730,neutral
35919,neutral
218171,neutral
356027,neutral
345853,neutral
3813,neutral
29200,neutral
244949,neutral
118282,neutral
17761,neutral
307590,neutral
308876,neutral
409829,neutral
331506,neutral
428765,neutral
46281,neutral
288509,neutral
342182,neutral
481829,neutral
317960,neutral
136203,neutral
194090,neutral
339881,neutral
198603,neutral
323871,neutral
407881,neutral
357149,neutral
16104,neutral
79951,neutral
277556,neutral
1984,neutral
349262,neutral
70223,neutral
449896,neutral
430096,neutral
392803,neutral
392833,neutral
283401,neutral
8375,neutral
160026,neutral
22733,neutral
210302,neutral
38477,neutral
250463,neutral
53387,neutral
204905,neutral
289675,neutral
87797,neutral
254858,neutral
82847,neutral
148356,neutral
12885,neutral
479923,neutral
175344,neutral
268535,neutral
256891,neutral
83222,neutral
236956,neutral
427015,neutral
313307,neutral
27396,neutral
26104,neutral
199098,neutral
151877,neutral
427218,neutral
467836,neutral
409334,neutral
117911,neutral
276135,neutral
414755,neutral
223538,neutral
300646,neutral
434512,neutral
258859,neutral
244444,neutral
287483,neutral
485456,neutral
208769,neutral
115299,neutral
458097,neutral
234065,neutral
297032,neutral
2329,neutral
184255,neutral
449080,neutral
341056,neutral
136517,neutral
428235,neutral
73397,neutral
97313,neutral
363816,neutral
396803,neutral
338885,neutral
103092,neutral
242917,neutral
475903,neutral
210988,neutral
306615,neutral
353924,neutral
104324,neutral
17769,neutral
297380,neutral
132193,neutral
226348,neutral
174529,neutral
48611,neutral
245844,neutral
190308,neutral
266628,neutral
175308,neutral
53343,neutral
345328,neutral
126492,neutral
455827,neutral
488530,neutral
488584,neutral
108265,neutral
315531,neutral
200039,neutral
424363,neutral
150790,neutral
68831,neutral
292677,neutral
50534,neutral
427619,neutral
309195,neutral
442896,neutral
178589,neutral
281904,neutral
225974,neutral
316697,neutral
226226,neutral
150073,neutral
23106,neutral
368426,neutral
55607,neutral
341260,neutral
471475,neutral
26788,neutral
389771,neutral
587,neutral
451599,neutral
354770,neutral
6731,neutral
109407,neutral
162501,neutral
347437,neutral
245375,neutral
486160,neutral
106635,neutral
429845,neutral
425455,neutral
210866,neutral
140120,neutral
282432,neutral
365416,neutral
97282,neutral
387866,neutral
168192,neutral
211024,neutral
337446,neutral
90688,neutral
288985,neutral
315168,neutral
165135,neutral
254237,neutral
326754,neutral
59886,neutral
314405,neutral
18718,neutral
302395,neutral
45798,neutral
47388,neutral
287316,neutral
366809,neutral
405910,neutral
277845,neutral
491786,neutral
380389,neutral
317530,neutral
243150,neutral
350847,neutral
320274,neutral
18698,neutral
323374,neutral
439534,neutral
53029,neutral
55402,neutral
473908,neutral
175302,neutral
307169,neutral
136581,neutral
78641,neutral
61696,neutral
223389,neutral
407765,neutral
411277,neutral
370964,neutral
382778,neutral
44376,neutral
478652,neutral
137481,neutral
291326,neutral
108906,neutral
3909,neutral
234804,neutral
278612,neutral
434958,neutral
76550,neutral
211043,neutral
447928,neutral
253398,neutral
44336,neutral
184151,neutral
288371,neutral
307621,neutral
173117,neutral
299764,neutral
168485,neutral
68644,neutral
212124,neutral
393837,neutral
155441,neutral
129047,neutral
14615,neutral
64397,neutral
369463,neutral
169447,neutral
365064,neutral
441149,neutral
463492,neutral
152426,neutral
74657,neutral
19687,neutral
116051,neutral
254593,neutral
95792,neutral
182907,neutral
186535,neutral
235486,neutral
355911,neutral
369355,neutral
395649,neutral
318842,neutral
430010,neutral
75917,neutral
168585,neutral
238369,neutral
297179,neutral
154521,neutral
322322,neutral
275009,neutral
140186,neutral
307336,neutral
109138,neutral
187288,neutral
489939,neutral
229933,neutral
84724,neutral
272647,neutral
223500,neutral
138064,neutral
455073,neutral
41363,neutral
300652,neutral
35823,neutral
386248,neutral
314436,neutral
21724,neutral
400872,neutral
66267,neutral
215175,neutral
89370,neutral
130600,neutral
288167,neutral
235190,neutral
318875,neutral
80992,neutral
97700,neutral
249572,neutral
409119,neutral
190833,neutral
350531,neutral
42371,neutral
199342,neutral
252521,neutral
77437,neutral
303449,neutral
457880,neutral
396756,neutral
469296,neutral
54333,neutral
358719,neutral
90420,neutral
380207,neutral
338301,neutral
219264,neutral
64422,neutral
225985,neutral
264954,neutral
269974,neutral
283863,neutral
233104,neutral
486329,neutral
59519,neutral
104052,neutral
388877,neutral
120160,neutral
443234,neutral
38365,neutral
122035,neutral
404056,neutral
435150,neutral
385720,neutral
360970,neutral
374651,neutral
374436,neutral
141981,neutral
77261,neutral
368279,neutral
478646,neutral
183469,neutral
443776,neutral
136128,neutral
58119,neutral
34237,neutral
257139,neutral
340640,neutral
178203,neutral
183670,neutral
435321,neutral
307834,neutral
240576,neutral
431267,neutral
13540,neutral
487284,neutral
128086,neutral
287213,neutral
323387,neutral
133054,neutral
310601,neutral
227965,neutral
468439,neutral
294413,neutral
401320,neutral
125185,neutral
33188,neutral
317170,neutral
425069,neutral
399254,neutral
144102,neutral
76853,neutral
144720,neutral
260873,neutral
442374,neutral
76921,neutral
396628,neutral
483008,neutral
98669,neutral
56464,neutral
374205,neutral
379555,neutral
75776,neutral
449269,neutral
42137,neutral
13517,neutral
198386,neutral
344422,neutral
422886,neutral
374996,neutral
111293,neutral
247932,neutral
458590,neutral
88234,neutral
157369,neutral
253236,neutral
403575,neutral
321690,neutral
435361,neutral
271403,neutral
255484,neutral
486455,neutral
484781,neutral
460207,neutral
223687,neutral
229171,neutral
264022,neutral
321069,neutral
341926,neutral
228331,neutral
472688,neutral
232663,neutral
388893,neutral
299582,neutral
23620,neutral
43894,neutral
299983,neutral
486612,neutral
57817,neutral
430280,neutral
328537,neutral
185006,neutral
146350,neutral
378825,neutral
227135,neutral
133444,neutral
382236,neutral
129735,neutral
108341,neutral
160099,neutral
91846,neutral
345453,neutral
69721,neutral
378913,neutral
320120,neutral
99991,neutral
268645,neutral
59417,neutral
372532,neutral
458395,neutral
49437,neutral
288098,neutral
443402,neutral
7537,neutral
326426,neutral
423338,neutral
238209,neutral
282422,neutral
375462,neutral
309347,neutral
113965,neutral
160174,neutral
287314,neutral
269544,neutral
219006,neutral
234552,neutral
112703,neutral
78654,neutral
67552,neutral
132581,neutral
32016,neutral
360175,neutral
437245,neutral
348020,neutral
292001,neutral
291167,neutral
354979,neutral
144012,neutral
108471,neutral
112134,neutral
170914,neutral
479148,neutral
125348,neutral
326604,neutral
87682,neutral
420244,neutral
415781,neutral
22127,neutral
320297,neutral
326431,neutral
180105,neutral
64681,neutral
315022,neutral
472495,neutral
270730,neutral
115148,neutral
158273,neutral
419873,neutral
322846,neutral
477452,neutral
338105,neutral
469281,neutral
152085,neutral
81698,neutral
22560,neutral
405132,neutral
356605,neutral
44073,neutral
19403,neutral
199778,neutral
417764,neutral
321009,neutral
253653,neutral
365992,neutral
408655,neutral
322729,neutral
116757,neutral
359310,neutral
231611,neutral
112216,neutral
111956,neutral
286742,neutral
129280,neutral
168704,neutral
361729,neutral
284933,neutral
208431,neutral
433303,neutral
450038,neutral
23855,neutral
115863,neutral
271965,neutral
283642,neutral
359552,neutral
49357,neutral
87017,neutral
402888,neutral
185396,neutral
198605,neutral
112690,neutral
427827,neutral
169283,neutral
435697,neutral
217904,neutral
166209,neutral
90555,neutral
430032,neutral
370198,neutral
173763,neutral
87346,neutral
357187,neutral
331532,neutral
313485,neutral
150819,neutral
68863,neutral
289485,neutral
472391,neutral
402285,neutral
325664,neutral
18273,neutral
9935,neutral
465798,neutral
267364,neutral
155430,neutral
315727,neutral
346089,neutral
181691,neutral
240195,neutral
366181,neutral
405196,neutral
117650,neutral
199224,neutral
455409,neutral
450034,neutral
24947,neutral
197024,neutral
221692,neutral
108182,neutral
254852,neutral
346118,neutral
53557,neutral
142151,neutral
350274,neutral
84556,neutral
107753,neutral
307861,neutral
377902,neutral
223720,neutral
9537,neutral
239728,neutral
446786,neutral
431069,neutral
275997,neutral
292596,neutral
107017,neutral
264764,neutral
220142,neutral
333290,neutral
5851,neutral
349377,neutral
1087,neutral
265270,neutral
437150,neutral
369421,neutral
459363,neutral
283784,neutral
361513,neutral
438052,neutral
390944,neutral
138896,neutral
465160,neutral
254378,neutral
48987,neutral
30871,neutral
259632,neutral
374133,neutral
239408,neutral
348273,neutral
364204,neutral
6597,neutral
253448,neutral
413555,neutral
264702,neutral
143387,neutral
112696,neutral
365693,neutral
63912,neutral
206567,neutral
45848,neutral
276327,neutral
306755,neutral
238228,neutral
307609,neutral
113046,neutral
464596,neutral
433614,neutral
436880,neutral
386719,neutral
165576,neutral
434768,neutral
354048,neutral
347209,neutral
205455,neutral
363275,neutral
451368,neutral
395330,neutral
227385,neutral
12926,neutral
178872,neutral
225210,neutral
490269,neutral
454407,neutral
243318,neutral
240260,neutral
382097,neutral
315763,neutral
4507,neutral
310675,neutral
52509,neutral
92030,neutral
244611,neutral
332123,neutral
261560,neutral
178985,neutral
43625,neutral
491202,neutral
391448,neutral
97943,neutral
279722,neutral
110132,neutral
259424,neutral
144736,neutral
224763,neutral
138685,neutral
331405,neutral
142792,neutral
314484,neutral
276737,neutral
423148,neutral
331985,neutral
3149,neutral
333013,neutral
130527,neutral
238314,neutral
301368,neutral
27430,neutral
108488,neutral
247628,neutral
138469,neutral
305406,neutral
263959,neutral
308015,neutral
74838,neutral
172135,neutral
42560,neutral
399295,neutral
90266,neutral
164108,neutral
311729,neutral
42897,neutral
66747,neutral
317539,neutral
206067,neutral
249213,neutral
461686,neutral
421874,neutral
98214,neutral
361248,neutral
187376,neutral
314027,neutral
447918,neutral
391790,neutral
41961,neutral
430538,neutral
148050,neutral
61276,neutral
241531,neutral
101290,neutral
178675,neutral
197349,neutral
339051,neutral
318897,neutral
325804,neutral
263141,neutral
153109,neutral
39890,neutral
420135,neutral
414467,neutral
236696,neutral
272985,neutral
454110,neutral
177566,neutral
280252,neutral
394004,neutral
55672,neutral
275071,neutral
146108,neutral
366485,neutral
190433,neutral
21263,neutral
462016,neutral
206143,neutral
125790,neutral
335391,neutral
465764,neutral
264669,neutral
135722,neutral
126079,neutral
247353,neutral
168695,neutral
215407,neutral
103009,neutral
489684,neutral
204174,neutral
403299,neutral
169360,neutral
143554,neutral
143421,neutral
442290,neutral
358689,neutral
309929,neutral
350540,neutral
86590,neutral
413702,neutral
421341,neutral
69244,neutral
217913,neutral
223991,neutral
281705,neutral
7016,neutral
223329,neutral
488767,neutral
257926,neutral
33583,neutral
244270,neutral
336928,neutral
333755,neutral
174414,neutral
216536,neutral
21071,neutral
326221,neutral
352919,neutral
84637,neutral
388623,neutral
37839,neutral
120555,neutral
88266,neutral
163481,neutral
75941,neutral
70749,neutral
248925,neutral
348569,neutral
10457,neutral
299774,neutral
125702,neutral
323938,neutral
108070,neutral
343296,neutral
460273,neutral
55887,neutral
201432,neutral
318184,neutral
197736,neutral
256211,neutral
228954,neutral
87168,neutral
327918,neutral
366686,neutral
323364,neutral
447428,neutral
305674,neutral
182304,neutral
123231,neutral
313061,neutral
313814,neutral
87237,neutral
119790,neutral
454166,neutral
437205,neutral
471081,neutral
337638,neutral
159491,neutral
181180,neutral
51967,neutral
108063,neutral
173323,neutral
136412,neutral
314215,neutral
402548,neutral
195146,neutral
323281,neutral
273699,neutral
326423,neutral
52931,neutral
150523,neutral
379542,neutral
170897,neutral
266447,neutral
325130,neutral
416456,neutral
375170,neutral
365667,neutral
100726,neutral
113945,neutral
173060,neutral
16029,neutral
132626,neutral
318588,neutral
60183,neutral
359318,neutral
323791,neutral
322707,neutral
170229,neutral
55777,neutral
458392,neutral
343892,neutral
464111,neutral
177948,neutral
103151,neutral
316598,neutral
307889,neutral
358102,neutral
104013,neutral
258559,neutral
208403,neutral
80684,neutral
279290,neutral
475232,neutral
90085,neutral
430973,neutral
396440,neutral
143076,neutral
492321,neutral
481094,neutral
231155,neutral
160188,neutral
104039,neutral
249634,neutral
300805,neutral
308002,neutral
75797,neutral
258577,neutral
437868,neutral
129620,neutral
372394,neutral
470655,neutral
293824,neutral
183944,neutral
179218,neutral
210998,neutral
227237,neutral
123837,neutral
223034,neutral
377447,neutral
445904,neutral
309654,neutral
379742,neutral
330949,neutral
22410,neutral
66245,neutral
264328,neutral
5521,neutral
359805,neutral
471474,neutral
300710,neutral
491525,neutral
20493,neutral
397047,neutral
315617,neutral
63965,neutral
118950,neutral
308289,neutral
112577,neutral
32064,neutral
340881,neutral
487453,neutral
405141,neutral
357319,neutral
324102,neutral
310957,neutral
299355,neutral
395950,neutral
130422,neutral
30007,neutral
10513,neutral
208363,neutral
298729,neutral
26252,neutral
42751,neutral
307636,neutral
410859,neutral
421018,neutral
